start_station_name,end_station_name,trips,start_lat,start_lng,end_lat,end_lng
Clermont Ave & Lafayette Ave,Madison St & Forest Ave,2,40.68764484,-73.96968902,40.70555,-73.90245
Broadway & E 14 St,Stuyvesant Ave & Hart St,1,40.73454567,-73.99074142,40.69465,-73.9343
Prospect Park SW & Greenwood Ave,10 St & 4 Ave,12,40.652502894,-73.97256887,40.66967356370341,-73.98898908183764
S 3 St & Bedford Ave,59 St & 4 Ave,1,40.712693095,-73.962769032,40.641269,-74.017651
W 56 St & 8 Ave,Van Dam St & Greenpoint Ave,3,40.765677929,-73.983070016,40.73443564069459,-73.93790781497955
E 75 St & 3 Ave,Prospect Park SW & 16 St,1,40.77112927,-73.95772297,40.657265,-73.974165
10 St & 7 Ave,Dean St & Franklin Ave,27,40.6662078,-73.98199886,40.67759206937376,-73.955637216568
Franklin Ave & Myrtle Ave,Lafayette Ave & Classon Ave,91,40.694591761,-73.958139062,40.68900443,-73.96023854
Broadway & W 58 St,Margaret Corbin Plz & Ft Washington Ave,2,40.76695317,-73.98169333,40.859166,-73.933872
Roosevelt Island Tramway,45 Rd & 11 St,25,40.757318854,-73.953613043,40.74708586,-73.94977234
10 Ave & W 204 St,Amsterdam Ave & W 136 St,2,40.862638,-73.92006,40.819746,-73.951819
Amsterdam Ave & W 172 St,Dyckman St & 10 Ave,2,40.84204185,-73.93519938,40.85890447538412,-73.9230939745903
DeKalb Ave & Franklin Ave,E 31 St & 3 Ave,1,40.690607786,-73.957509756,40.74394314,-73.97966069
Amory Ct & Metropolitan Ave,Eastern Pkwy & Rochester Ave,1,40.71301,-73.90968,40.66846,-73.9282
Southern Blvd & E 149 St,Grand Ave & W 181 St,1,40.811910152,-73.904253006,40.856302,-73.907302
10 Ave & W 14 St,Fort Washington Ave & W 183 St,3,40.74198159994023,-74.00831580162048,40.852252,-73.937854
Central Ave & Woodbine St,Nostrand Ave & Myrtle Ave,1,40.692948818,-73.916033387,40.69527008,-73.95238108
Decatur Ave & Bedford Park Blvd,W Tremont Ave & Montgomery Ave,12,40.86813,-73.88412,40.851788,-73.916418
Broadway & W 29 St,2 Ave & 36 St,1,40.74601233,-73.988265514,40.65708866668485,-74.00870203971863
Riverside Dr & W 104 St,Mercer St & Bleecker St,19,40.801362991,-73.97116363,40.72706363348306,-73.99662137031554
Bus Slip & State St,E 44 St & 2 Ave,3,40.701825023,-74.013977408,40.75118387463277,-73.97138714790344
Pacific St & Smith St,Union St & Bedford Ave,8,40.687813401,-73.989281774,40.6691783,-73.9554162
21 St & Queens Plaza North,45 Ave & 21 St,400,40.753079414,-73.943398833,40.74737075646803,-73.94777297973631
Johnson St & Gold St,3 St & Prospect Park West,34,40.694938779,-73.983504415,40.668132,-73.97363831
Liberty St & Broadway,E 48 St & 3 Ave,3,40.70867002,-74.010526419,40.7546011026,-73.971878855
Broadway & W 25 St,Hudson St & Reade St,56,40.74269402,-73.989027977,40.71625008,-74.0091059
S 4 St & Rodney St,Carroll St & Bond St,2,40.709375739,-73.956113458,40.6786115,-73.99037292
W 18 St & 6 Ave,69 St & 38 Ave,1,40.739679694,-73.994639874,40.74694504524519,-73.89650255441666
Gramercy Park N & Gramercy Park E,Engert Ave & McGuinness Blvd,1,40.737964749,-73.985308051,40.72158,-73.94546
Lafayette Ave & Classon Ave,Degraw St & Smith St,12,40.689050674,-73.960296392,40.6829151,-73.99318208
100 St & Northern Blvd,Fresh Pond Rd & Flushing Ave,1,40.75748,-73.86843,40.72155,-73.90295
E 182 St & Morris Ave,E 174 St & Walton Ave,6,40.85670352,-73.902649045,40.844811,-73.912042
Carroll St & Bond St,Sigourney St & Columbia St,14,40.6786115,-73.99037292,40.67267243410948,-74.0087952464819
Graham Ave & Herbert St,W 47 St & 6 Ave,1,40.71929301,-73.94500379,40.758397,-73.98255
Plaza St East & Flatbush Ave,Malcolm X Blvd & DeKalb Ave,16,40.673179746,-73.969145536,40.6938,-73.93114
Menahan St & Seneca Ave,E 18 St & Church Ave,2,40.704628825,-73.91055727,40.64958,-73.96316
E 7 St & Avenue A,Rutgers St & Henry St,189,40.72621788,-73.98379855,40.71332151208186,-73.99009689688683
57 St & Grand Ave,Railroad Ave & Kay Ave,1,40.71921,-73.9124,40.70514807698391,-73.97078096866608
Forsyth St & Canal St,W 163 St & Riverside Dr,1,40.7158155,-73.99422366,40.839278,-73.945446
Washington Ave & E 163 St,Seaman Ave & Beak St,1,40.823978066,-73.910889626,40.867505,-73.926363
Driggs Ave & N 9 St,9 Ave & W 18 St,5,40.718253613,-73.955197692,40.74317449,-74.00366443
India St & Manhattan Ave,S Portland Ave & Hanson Pl,8,40.73232194,-73.9550858,40.68539567,-73.97431458
Sedgwick Ave & W Tremont Ave,Aqueduct Ave & North St,8,40.853069067,-73.918361664,40.8604787,-73.9057169936
Broadway & W 41 St,W 116 St & Broadway,9,40.754940271,-73.986892104,40.8082,-73.9641
Grand St & Greene St,31 St & Northern Blvd,1,40.7218058,-74.00241625,40.75186951421875,-73.93349289894103
Hudson St & Reade St,Plaza St East & Flatbush Ave,1,40.7115935,-74.01065933333334,40.673134,-73.969106
Andrew Ave N & Hall of Fame Tce,Franklin Ave & E 169 St,2,40.858400345,-73.910012245,40.83171,-73.90208
W 100 St & Manhattan Ave,W 92 St & Broadway,207,40.794997931,-73.964517474,40.7921,-73.9739
Morris Ave & E 171 St,Lenox Ave & W 140 St,1,40.839081883,-73.910880566,40.817245,-73.938787
Lexington Ave & Classon Ave,Onderdonk Ave & Dekalb Ave,2,40.686826825,-73.959176779,40.70863,-73.91497
Pitt St & Stanton St,3 Ave & E 71 St,1,40.719210148,-73.981800079,40.76873687,-73.96119945
W 54 St & 11 Ave,W 52 St & 11 Ave,1120,40.768302321,-73.992860317,40.76727216,-73.99392888
Liberty St & Broadway,Stewart Ave & Johnson Ave,1,40.70867002,-74.010526419,40.70869,-73.92587
Adam Clayton Powell Blvd & W 138 St,St Nicholas Ave & W 126 St,151,40.81695971032464,-73.9422959089279,40.8114323,-73.9518776
President St & 4 Ave,Clinton Ave & Flushing Ave,5,40.676757,-73.983262,40.69794,-73.96986848
Central Park W & W 103 St,E 6 St & Ave B,1,40.79558954105342,-73.96188408136368,40.72453734,-73.98185424
Broadway & Berry St,Sullivan Pl & Franklin Ave,2,40.710395098,-73.965435743,40.66407983678161,-73.96025128666679
W 67 St & Broadway,W 113 St & Broadway,60,40.774845958,-73.982590318,40.805973,-73.964928
Central Park North & Adam Clayton Powell Blvd,Canal St & Rutgers St,2,40.799484,-73.955613,40.71427487,-73.98990025
Albany St & Greenwich St,Allen St & Hester St,60,40.709267,-74.013247,40.71605866,-73.99190759
W 37 St & Broadway,E 30 St & Park Ave S,64,40.751899719,-73.988252521,40.74444921,-73.98303529
Scholes St & Manhattan Ave,Central Park West & W 85 St,2,40.708716512,-73.944895864,40.78476,-73.969862
Halsey St & Ralph Ave,Berkeley Pl & 6 Ave,1,40.684971452,-73.9227736,40.6765304,-73.97846879
Avenue D & E 10 St,1 Ave & E 6 St,31,40.725091338,-73.975188255,40.72633085971696,-73.98616880178452
12 Ave & W 125 St,Broad St & Bridge St,5,40.818299,-73.960405,40.70365182,-74.01167797
Herkimer St & New York Ave,Halsey St & Ralph Ave,7,40.67955,-73.94709,40.68494,-73.92299
Lincoln Pl & Classon Ave,McKibbin St & Bogart St,5,40.672220588,-73.960855246,40.706237,-73.933871
Market St & Cherry St,Broadway & Whipple St,1,40.71076228,-73.99400398,40.7016657,-73.9437303
E 33 St & 1 Ave,Parade Pl & Crooke Ave,1,40.74322681432173,-73.97449783980846,40.651847,-73.965248
E 84 St & 1 Ave,E 72 St & Park Ave,156,40.775529504,-73.950836182,40.77118287540658,-73.96409422159195
47 Ave & 48 St,34th Ave & Vernon Blvd,1,40.74086,-73.91708,40.76535380385866,-73.93986314535141
56 Ave & Junction Blvd,Powers St & Olive St,1,40.73716,-73.86625,40.71323,-73.93894
Jay St & York St,E 2 St & Avenue B,19,40.70140317257725,-73.98672670125961,40.72217444,-73.98368779
Schenectady Ave & Prospect Pl,2 Ave & 43 St,1,40.673626065,-73.933627367,40.65292829363811,-74.01286482810974
Putnam Ave & Throop Ave,Pacific St & Rochester Ave,2,40.685208201,-73.941059232,40.67639,-73.92748
Monroe St & Classon Ave,E 11 St & 1 Ave,8,40.684606075,-73.958809972,40.72953837,-73.98426726
Thomas S. Boyland St & Macon St,1 Ave & E 6 St,1,40.684921622,-73.914945841,40.72633085971696,-73.98616880178452
61 St & Woodside Ave,108 St & 39 Ave,1,40.745317698,-73.903639674,40.75165,-73.85915
W 84 St & Broadway,W 104 St & Amsterdam Ave,109,40.786754727,-73.976969004,40.79904139288298,-73.96649479866028
E 85 St & York Ave,60 Pl & Flushing Ave,1,40.775236726,-73.947751641,40.71988,-73.90556
St James Pl & Oliver St,Academy St & Nagle Ave,1,40.71307916,-73.99851193,40.862562,-73.922661
44 St & Greenpoint Ave,46 Ave & 5 St,20,40.741056204,-73.92099309,40.74731,-73.95451
W 56 St & 6 Ave,Morningside Dr & Amsterdam Ave,16,40.763491511,-73.977682948,40.81028506306003,-73.95736455917358
West End Ave & W 107 St,1 Ave & E 30 St,3,40.802168489,-73.968100548,40.74144387,-73.97536082
Central Ave & Melrose St,Putnam Ave & Knickerbocker Ave,31,40.70112,-73.93039,40.69545,-73.91164
Ft. Washington Ave & W 190 St,W 113 St & Broadway,2,40.856906,-73.935662,40.805973,-73.964928
W 70 St & Amsterdam Ave,E 26 St & 3 Ave,21,40.777404904,-73.982905984,40.74069317733043,-73.98160636425018
Pacific St & Utica Ave,Clermont Ave & Park Ave,1,40.676484942,-73.930130005,40.69573398,-73.97129668
71 Ave & Myrtle Ave,Forsyth St & Broome St,2,40.70067,-73.89907,40.71893904,-73.99266288
Schenectady Ave & Prospect Pl,Broadway & W 41 St,3,40.673626065,-73.933627367,40.75513557,-73.98658032
Eastern Pkwy & Franklin Ave,Carroll St & Franklin Ave,137,40.6707767,-73.9576801,40.6679411,-73.9588
61 St & Woodside Ave,63 St & 59 Dr,2,40.745317698,-73.903639674,40.71832,-73.90128
E 85 St & 3 Ave,E 77 St & 1 Ave,1623,40.777971506,-73.954350471,40.77095553869235,-73.95356208096926
Featherbed Ln & Nelson Ave,Goulden Ave & Bedford Park Blvd W,1,40.846072435,-73.919469953,40.87387,-73.89533
Carroll St & Utica Ave,Park Circle & East Dr,1,40.666162491,-73.931589365,40.651566,-73.972212
Sterling Pl & Bedford Ave,Bushwick Ave & Dekalb Ave,1,40.672762632,-73.953960538,40.69502,-73.92825
E 2 St & 2 Ave,West Broadway & Watts St,29,40.725205064,-73.991152644,40.72323,-74.00314
Madison St & Cypress Ave,4 Ave & 17 St,1,40.700643539,-73.907463312,40.665507,-73.993037
111 St & 49 Ave,34 Ave & 108 St,1,40.74612,-73.85272,40.75614,-73.86084
Perry St & Bleecker St,E 84 St & 1 Ave,2,40.73535398,-74.00483091,40.77565541,-73.95068615
Washington Ave & Park Ave,Lafayette Ave & Ft Greene Pl,201,40.696114182,-73.967456937,40.68700231292619,-73.97664964199066
Hazen St & 20 Ave,31 Ave & Crescent St,1,40.772092,-73.895166,40.7658346,-73.9265474
5 Ave & W 131 St,W 44 St & 11 Ave,3,40.810112476,-73.939743519,40.762009,-73.996975
Mott St & Prince St,E 53 St & Madison Ave,3,40.723193169,-73.994909763,40.7597108,-73.97402311
Graham Ave & Grand St,Skillman Ave & 54 St,1,40.711790919,-73.943982244,40.745502,-73.909887
W 43 St & 6 Ave,St Marks Pl & 4 Ave,1,40.754771948,-73.982864976,40.68177810928762,-73.97988975048065
Southern Blvd & E 174 St,Gerard Ave & E 146 St,1,40.836884856,-73.887891531,40.817755,-73.92965
Grand Concourse & E 164 St,W 171 St & St. Nicholas Ave,16,40.829638958,-73.921444774,40.842941,-73.938631
Union Ave & Jackson St,Warren St & Court St,3,40.7160751,-73.952029,40.686371,-73.99383324
40 St & Queens Blvd,21 St & Hoyt Ave S,10,40.743540273428685,-73.92435193061829,40.774645,-73.923706
Borden Ave & Review Ave,Crescent St & Broadway,1,40.738622427,-73.941192031,40.7633589,-73.9286471
Hudson Blvd W & W 36 St,E 10 St & Ave A,1,40.757061124,-73.999468923,40.72740794,-73.98142006
Broadway & W 133 St,E 39 St & Lexington Ave,4,40.819238544,-73.955951691,40.7494985460252,-73.97729203113158
1 Ave & E 6 St,Berkeley Pl & 7 Ave,4,40.72633085971696,-73.98616880178452,40.675146838709786,-73.97523209452629
Milton St & Franklin St,Vernon Blvd & 31 Ave,11,40.72910428,-73.957753062,40.7692475,-73.9354504
Bayard St & Baxter St,Front St & Jay St,38,40.716057301,-73.999760866,40.702461,-73.986842
21 St & 43 Ave,1 Ave & E 30 St,3,40.750519156,-73.945808649,40.74144387,-73.97536082
Broadway & E 14 St,W 22 St & 10 Ave,275,40.73454567,-73.99074142,40.74691959,-74.00451887
Nagle Ave & Ellwood St,Riverside Dr & W 153 St,1,40.860217571,-73.928596139,40.832164,-73.949702
Broadway & W 61 St,W 129 St & Convent Ave,14,40.770145297,-73.982019544,40.814394437915816,-73.95324736833572
W 100 St & Manhattan Ave,Willis Ave & E 141 St,3,40.794997931,-73.964517474,40.81093,-73.921606
Greene St & Prince St,W 35 St & 8 Ave,13,40.725196958,-73.999057531,40.752762088742045,-73.99280458705107
White St & Moore St,Pacific St & Nevins St,8,40.704455733,-73.934963584,40.6853761,-73.98302136
Lafayette Ave & Classon Ave,Bedford Ave & Clarkson Ave,12,40.689050674,-73.960296392,40.65519,-73.9564
Pierrepont St & Monroe Pl,Monroe St & Classon Ave,3,40.695371866,-73.993596196,40.6845683,-73.95881081
Verona Pl & Fulton St,Warren St & Court St,8,40.6803560840434,-73.9476791024208,40.686371,-73.99383324
Park Ave & St Edwards St,Division Ave & Hooper St,15,40.696085095,-73.977635264,40.70684203101325,-73.9544353965357
Pike St & E Broadway,Broadway & W 133 St,2,40.714040756,-73.993003368,40.8190344,-73.956156
Van Brunt St & Wolcott St,Meserole Ave & Manhattan Ave,4,40.6773429,-74.01275056,40.72708584,-73.95299117
W 20 St & 10 Ave,Riverside Dr & W 153 St,4,40.745686,-74.005141,40.832164,-73.949702
Graham Ave & Conselyea St,W 40 St & 7 Ave,1,40.714960337,-73.944396853,40.754818,-73.988154
20 Ave & 21 St,74 St & 37 Ave,8,40.783921123,-73.912280917,40.74908,-73.89172
E 2 St & Avenue A,Willoughby Ave & Myrtle Ave,2,40.723297715,-73.98613739,40.69757,-73.93098
56 Dr & 61 St,31 Ave & 34 St,2,40.723814249,-73.904653072,40.763154,-73.920827
E 43 St & 2 Ave,49 St & 31 Ave,2,40.750052691,-73.971054316,40.758057,-73.909831
E 106 St & Madison Ave,Greenwich Ave & Charles St,1,40.793389559,-73.949383855,40.735238,-74.000271
E 56 St & Madison Ave,Grand Concourse & E 167 St,1,40.761565804,-73.97271657,40.834263,-73.917641
Cooper Ave & 65 Pl,Elmhurst Ave & Roosevelt Ave,1,40.69953,-73.88873,40.74864,-73.87619
Flatbush Ave & Ocean Ave,Linden Blvd & Nostrand Ave,13,40.663657,-73.963014,40.65272,-73.94994
N Moore St & Hudson St,St. Nicholas Terrace & Convent Ave,1,40.720090032,-74.008438706,40.821294,-73.947868
W 225 St & Exterior St,Jerome Ave & W 184 St,37,40.873337984,-73.906530142,40.860814,-73.902541
3 Ave & E 172 St,Mount Eden Pkwy & Eastburn Ave,2,40.839460969,-73.900293589,40.842675,-73.908544
Carroll St & Columbia St,2 Ave & 32 St,7,40.682873487,-74.003290415,40.659176,-74.006584
Calyer St & Guernsey St,27 Ave & 3 St,2,40.72755807335852,-73.95505852997303,40.77485,-73.9342
Sterling Pl & Bedford Ave,6 St & 7 Ave,68,40.672762632,-73.953960538,40.6686627,-73.97988067
Bushwick Ave & Linden St,74 St & 37 Ave,1,40.691564918,-73.921675086,40.74908,-73.89172
Schermerhorn St & Hoyt St,E 19 St & 3 Ave,4,40.6886263,-73.9851911,40.73624527,-73.98473765
Amsterdam Ave & W 79 St,Cadman Plaza E & Red Cross Pl,3,40.783249497,-73.978622198,40.69991755,-73.98971773
Amsterdam Ave & W 186 St,Plaza Dr & W 170 St,4,40.851055622,-73.928588033,40.840484,-73.917946
Myrtle Ave & Marcy Ave,E 10 St & Avenue A,24,40.69539817,-73.94954908,40.72740794,-73.98142006
Front St & Jay St,9 Ave & W 39 St,1,40.702461,-73.986842,40.756403523272496,-73.99410143494606
W 50 St & 9 Ave,W 116 St & Broadway,26,40.763664842,-73.989321589,40.8082,-73.9641
E 95 St & 3 Ave,Roebling St & N 4 St,2,40.785028338,-73.950580597,40.71469,-73.95739
W 37 St & 10 Ave,Schermerhorn St & Hoyt St,2,40.756446362,-73.99837482,40.6886263,-73.9851911
Lenox Ave & W 111 St,2 Ave & E 104 St,153,40.798735738,-73.952402234,40.7892105,-73.94370784
Cumberland St & Lafayette Ave,Carroll St & Franklin Ave,16,40.687666178,-73.972689033,40.6679411,-73.9588
Central Park W & W 103 St,Ditmars Blvd & 19 St,2,40.79558954105342,-73.96188408136368,40.78145,-73.9183302
E 58 St & 3 Ave,Monroe St & Marcus Garvey Blvd,1,40.76095756,-73.96724467,40.686722,-73.938988
4 Ave & 3 St,University Pl & E 14 St,1,40.673746,-73.985649,40.734814,-73.992085
Chauncey St & Stuyvesant Ave,Pitkin Ave & Grafton St,1,40.68012,-73.93168,40.66852,-73.91908
E 40 St & Park Ave,14 St Ferry - 14 St & Shipyard Ln,14,40.750756,-73.978326,40.75296063046496,-74.02435272932053
Hoe Ave & Jennings St,Lenox Ave & W 140 St,2,40.832167029,-73.889716268,40.817245,-73.938787
Norman St & Wyckoff Ave,Lefferts Pl & Franklin Ave,7,40.69517,-73.90311,40.680342423,-73.9557689392
Queens Plaza North & Crescent St,E 2 St & Ave A,2,40.75110165,-73.94073717,40.72307749068673,-73.98583620786667
E 65 St & 2 Ave,Garfield Pl & 8 Ave,1,40.764854908,-73.962511659,40.6711978,-73.97484126
Kenmare St & Elizabeth St,43 St & 50 Ave,1,40.720495701,-73.994796395,40.73787237950538,-73.92264068126678
Eastern Pkwy & Schenectady Ave,Macon St & Lewis Ave,20,40.668995738,-73.933604836,40.68282,-73.93488
W 170 St & University Ave,Concourse Village West & E 156 St,8,40.841971755,-73.926151752,40.823162,-73.923267
E 84 St & 1 Ave,Grand St & Greene St,11,40.775529504,-73.950836182,40.72170005235607,-74.00238141417502
Seaman Ave & Beak St,St Mary's St & Jackson Ave,3,40.867588401,-73.926143765,40.808891,-73.91081
E 25 St & 1 Ave,Lenox Ave & W 117 St,4,40.7381765,-73.97738662,40.8025566,-73.9490782
Pacific St & Classon Ave,Columbia St & Rivington St,7,40.6791944,-73.9587903,40.71739973,-73.98016555
Wilson Ave & Moffat St,Bergen St & Smith St,6,40.68906,-73.90506,40.6867443,-73.99063168
Degraw St & Smith St,Crescent St & Broadway,1,40.6829151,-73.99318208,40.7633589,-73.9286471
West End Ave & W 60 St,W 100 St & Broadway,356,40.772503853,-73.989685535,40.7973721,-73.97041192
Westchester Ave & Southern Blvd,Sedgwick Ave & W Tremont Ave,11,40.824923873,-73.891716123,40.85304455868985,-73.91830623149872
Pleasant Ave & E 116 St,Broadway & W 133 St,20,40.795070887,-73.933270097,40.8190344,-73.956156
33 St & 47 Ave,28 St & 36 Ave,28,40.742732406,-73.932113647,40.757186,-73.932719
Franklin Ave & E 169 St,Jerome Ave & Bedford Park Blvd E,4,40.831797957,-73.902041912,40.87307,-73.88971
Bedford Ave & Maple St,Park Pl & Franklin Ave,6,40.660217762,-73.956805706,40.6741806,-73.9564947
W 41 St & 8 Ave,W 186 St & St Nicholas Ave,1,40.75633049,-73.989260077,40.852253,-73.931308
40 Ave & 9 St,Clark St & Henry St,1,40.757501006,-73.945197225,40.69760127,-73.99344559
W 116 St & Amsterdam Ave,Humboldt St & Varet St,1,40.806589961,-73.960916877,40.7031724,-73.940636
West End Ave & W 94 St,W 53 St & 10 Ave,13,40.7941654,-73.974124,40.76669671,-73.99061728
1 Ave & E 18 St,Verona Pl & Fulton St,1,40.73381219196632,-73.98054420948029,40.6803560840434,-73.9476791024208
Church St & Worth St,7 Ave S & Bleecker St,63,40.716809869,-74.006138086,40.73213896287381,-74.00363802909851
Bergen St & Saratoga Ave,Atlantic Ave & Furman St,1,40.674225926,-73.916432142,40.69165183,-73.9999786
St Nicholas Ave & W 126 St,Pearl St & Hanover Square,1,40.811553836,-73.951894522,40.7047177,-74.00926027
Cambridge Pl & Gates Ave,Sterling Pl & Schenectady Ave,2,40.684975863,-73.96305275,40.6716,-73.93378
Driggs Ave & N 9 St,DeKalb Ave & Franklin Ave,22,40.718253613,-73.955197692,40.69064807082943,-73.95746178925037
Bank St & Washington St,West Thames St,95,40.736229897,-74.008636236,40.70834698,-74.01713445
29 St & Skillman Ave,Lafayette Ave & Ft Greene Pl,1,40.744831,-73.938411,40.68700231292619,-73.97664964199066
Stephen St & Seneca Ave,Fresh Pond Rd & Flushing Ave,1,40.698805213,-73.900613189,40.72155,-73.90295
W 92 St & Broadway,E 94 St & Madison Ave,45,40.792512655,-73.974010706,40.78585105291389,-73.95482444378061
St Ann's Ave & Westchester Ave,Jerome Ave & E Mosholu Pkwy S,7,40.815793753,-73.912070274,40.87935,-73.88534
Nassau St & Duffield St,Banker St & Meserole Ave,9,40.72864675,-74.0087192,40.72606,-73.95621
2 Ave & E 29 St,Lafayette Ave & Classon Ave,1,40.741854548,-73.977966309,40.68900443,-73.96023854
Jerome Ave & W 184 St,Nagle Ave & Thayer St,1,40.860909939,-73.902514577,40.861382,-73.925591
